,mz,mzmin,mzmax,rt,rtmin,rtmax,npeaks,CRR,HCC,X20100607_LT_serum_and_plasma_NEG_41101,X20100607_LT_serum_and_plasma_NEG_42001,X20100607_LT_serum_and_plasma_NEG_42101,isotopes,adduct,pcgroup,two batch common,three batch common,B1 flg,B2 flg,B3 flg
886,722.4631897,722.4552279,722.4734426,393.0156465,379.2058115,395.5650685,369,248,113,32.18403078,118.5589743,171.3312448,,,287,0,0,1,0,0
887,722.4988001,722.4838144,722.5033809,472.4634854,451.659764,473.6151901,361,248,112,515.5025679,118.3646362,219.26344,,,54,1,0,1,1,0
888,724.8737005,724.8643119,724.883278,17.34756398,16.96088092,18.35168114,373,255,118,158.7383864,228.8531446,233.6202577,,,96,1,0,1,1,0
889,727.0098943,727.0051014,727.02,139.9343933,138.4918106,142.7509175,374,255,118,953.7277349,389.5161043,819.2860158,[10][M]+,,1,1,0,1,1,0
890,728.0127994,728.0043267,728.0199084,139.8750965,137.1807154,142.7629257,373,254,118,282.9767069,102.102888,239.0401588,[10][M+1]+,,1,1,0,1,1,0
891,728.7583333,728.7442857,728.7636109,133.6583808,130.1761523,136.9888885,359,243,116,616.4789974,1285.773772,1267.257187,,,82,0,0,1,0,0
892,729.2584381,729.2437613,729.2636118,133.6466242,130.5941147,135.6097024,357,241,116,434.960402,918.5475794,875.5539748,,,308,0,0,1,0,0
893,731.3085172,731.3,731.3134858,118.5354776,116.2767871,121.1627612,365,251,114,4190.25212,3311.887709,4037.160853,,,235,1,0,1,1,0
894,731.5334113,731.5240422,731.5428041,442.4178104,439.6044203,447.668656,362,245,117,586.6476406,141.8179326,216.1423039,,,170,0,0,1,0,0
895,731.8096199,731.8039456,731.82,118.5135393,115.5599937,121.1627612,368,253,115,3216.271005,2499.765745,2980.49486,[103][M]2+,,92,1,0,1,1,0
896,732.3110221,732.3040235,732.32,118.4868659,116.9317275,121.1627612,365,246,114,1455.26873,1129.281442,1338.977915,[103][M+1]2+,,92,1,0,1,1,0
897,732.8123456,732.8038041,732.8224276,118.4385401,115.450773,120.3570628,356,246,108,575.2207291,451.1892428,519.8811394,[103][M+2]2+,,92,1,0,1,1,0
898,733.5519682,733.5450147,733.5567585,468.4145104,467.2785707,476.280894,374,252,117,8500.386889,1171.197642,2800.004447,[67][M]+,,47,1,0,1,1,0
899,734.5534946,734.5445393,734.56,468.4258433,466.4393813,476.2853841,368,249,116,3874.595944,569.1663743,1261.337082,[67][M+1]+,,47,1,0,1,1,0
900,735.5544458,735.5436938,735.5619592,468.2964765,464.7355439,472.1319432,359,244,115,1143.560001,168.8434662,370.3212157,[67][M+2]+,,47,1,0,1,1,0
901,742.2986966,742.2842664,742.3036303,118.4870774,117.0560979,121.1627612,360,248,112,865.4723703,445.2472935,720.8303611,[104][M]2+,,92,1,0,1,1,0
902,742.8,742.7939602,742.8103097,118.4618173,115.450773,121.7197001,378,254,117,647.8457175,320.9150339,567.1122653,[104][M+1]2+,,92,1,0,1,1,0
903,742.9838083,742.9752099,742.9935532,139.7349855,137.5257543,142.7787925,363,245,115,59.46108365,35.20965174,47.71439366,,,1,1,0,1,1,0
904,745.5537277,745.5442291,745.5612843,458.2543636,457.2477467,472.3642187,401,255,118,34301.43482,9990.508717,20509.31134,[39][M]+,,23,1,0,1,1,0
905,746.5557068,746.545279,746.5614555,458.2105704,457.2059524,466.0803935,374,255,118,14543.19749,4549.779774,8235.389531,[39][M+1]+,,23,1,0,1,1,0
906,747.3693466,747.3637529,747.38,121.5325304,118.1609893,123.7178957,357,240,112,302.1369491,539.3905664,756.2372758,[117][M]+,,107,1,0,1,1,0
907,747.5579618,747.5437521,747.5634435,458.0069271,455.8674645,461.5249851,369,251,114,3658.569404,1254.539461,2293.973879,[39][M+2]+,,23,1,0,1,1,0
908,748.372203,748.3637677,748.382929,121.4591542,118.1609893,124.3317948,347,231,113,120.4168174,226.9045343,280.6836665,[117][M+1]+,,107,1,0,1,1,0
909,748.52,748.5039063,748.5233533,476.0932976,457.0871324,477.8318902,376,254,118,713.8889436,340.7806121,445.6450825,,,100,1,0,1,1,0
910,771.2920399,771.284,771.3015279,121.6282457,119.6590756,124.5654381,368,251,117,1190.4941,1291.240399,1611.422217,[118][M]2+,,107,1,0,1,1,0
911,771.5682585,771.56,771.573369,465.1207315,461.2517528,467.1452646,367,250,117,1135.942083,682.465913,1037.723834,,,145,1,0,1,1,0
912,771.7928906,771.7843038,771.8000079,121.6151619,119.0039859,123.1277421,362,246,115,904.9529726,1019.630173,1199.003425,[118][M+1]2+,,107,1,0,1,1,0
913,772.2941429,772.2837681,772.303652,121.5270912,118.421287,124.0293715,359,244,115,381.597729,452.7829185,566.417787,[118][M+2]2+,,107,0,0,1,0,0
914,772.5511218,772.5437048,772.5633078,464.6200116,461.1408268,467.7682798,314,198,103,441.603636,405.4196341,683.334032,,,145,0,0,1,0,0
915,775.6836389,775.6741838,775.6927778,191.0481336,188.2666385,192.1857391,363,245,115,124.088596,329.6308654,395.9305119,,,183,1,0,1,1,0
916,782.8345418,782.8238496,782.8434958,17.92801005,16.34532224,18.84322604,328,221,107,19.99061784,34.36367023,2.655190796,,,96,1,0,1,1,0
917,785.5099194,785.5038621,785.52,424.6484554,422.7477568,427.8507505,356,241,111,138.383735,120.3103083,214.3881607,,,83,0,0,1,0,0
918,787.5253956,787.5185505,787.5322315,452.5225003,450.9048296,454.234286,368,251,117,1184.171914,368.135417,696.1359134,[49][M]+,,30,1,0,1,1,0
919,788.5274615,788.5147822,788.5336216,452.3807345,450.6025001,455.1506219,332,225,106,525.8867918,173.0335987,318.6169122,[49][M+1]+,,30,1,0,1,1,0
920,790.4342467,790.4240902,790.443526,21.32285179,18.99041183,23.46190481,358,241,115,79.21208844,36.93170254,75.34339779,,,66,1,0,1,1,0
921,792.4321416,792.4239346,792.4425528,21.19330043,18.35168114,23.93071353,363,245,114,143.1288065,94.75112445,176.6622287,,,66,1,0,1,1,0
922,792.8617609,792.8537916,792.8707721,17.34059633,15.00360671,18.35168114,379,255,118,169.4782088,222.8651226,212.6070274,,,96,1,0,1,1,0
923,794.4282689,794.4179766,794.4335718,21.17314988,18.26767164,22.73614493,357,244,113,220.8897414,151.020175,265.9375963,,,66,1,0,1,1,0
924,796.4261352,796.4158447,796.4333424,21.18074021,18.86057665,22.79886215,371,254,117,169.1553395,138.8025534,152.3865076,,,66,1,0,1,1,0
925,798.4253093,798.4139381,798.4336221,21.21721871,18.35168114,22.96111009,360,244,113,137.2890344,100.4964811,152.6748565,,,66,1,0,1,1,0
926,798.5331578,798.5237357,798.5404127,476.3298441,464.978783,477.3969919,382,253,118,1322.545869,1883.598506,2366.789434,[112][M]+,,100,1,0,1,1,0
927,799.5361652,799.5252387,799.543433,476.2841665,466.5154161,477.3845373,378,255,118,609.2370129,934.2091542,1142.988067,[112][M+1]+,,100,1,0,1,1,0
928,804.4555025,804.4443194,804.4631999,20.28888728,19.02173389,23.36998364,360,245,112,97.98558218,136.6203715,128.8874594,,,140,1,0,1,1,0
929,806.4464194,806.4337124,806.4536011,20.39416938,17.32850295,21.70828855,334,219,100,106.0847449,113.0534556,158.6113727,,,140,1,0,1,1,0
930,806.810939,806.8038983,806.82,121.5639903,118.048045,123.9110389,369,247,115,1371.945648,2376.691832,2938.053458,[119][M]2+,,107,1,0,1,1,0
931,807.3121437,807.3038655,807.3216992,121.5643265,118.8147468,124.7627712,364,250,113,1073.525702,1891.336976,2363.287589,[119][M+1]2+,,107,1,0,1,1,0
932,807.8137274,807.804,807.8211538,121.5056873,118.048045,123.3227462,363,247,115,549.2360454,893.2097983,1052.314831,[119][M+2]2+,,107,1,0,1,1,0
933,812.473358,812.4636886,812.4834901,19.91130445,17.293847,23.36998364,316,209,91,98.07788698,135.6515742,169.9080567,,,123,0,0,1,0,0
934,813.5413067,813.5349926,813.5472909,458.3719989,456.5650154,459.5933704,376,255,118,1931.652202,1262.813773,1348.122871,[40][M]+,,23,1,0,1,1,0
935,814.4745075,814.4636761,814.4834443,19.91866476,17.06698455,22.24631694,343,230,103,99.95116017,79.46882773,149.5119114,,,123,1,0,1,1,0
936,814.5446572,814.536064,814.5535387,458.3595133,456.3088269,459.5933704,364,249,115,962.03103,531.2041055,615.3788954,[40][M+1]+,,23,1,0,1,1,0
937,816.4670414,816.4537188,816.4735959,19.95000553,18.02361192,21.65413886,307,203,94,116.6380042,102.0607718,146.9538464,,,123,1,0,1,1,0
938,822.5313542,822.5243263,822.5426472,469.3136487,454.3995583,471.6966837,375,242,116,435.4901051,1056.202583,1408.707338,,,269,1,0,1,1,0
939,823.5338877,823.5236972,823.5430675,469.282909,463.8265691,471.2143355,343,232,111,160.6946092,530.3231463,686.8575209,,,270,0,0,1,0,0
940,848.5498164,848.5440375,848.563538,472.0474017,466.4363286,475.8368755,378,250,115,1013.334729,2725.164246,3048.896154,,,102,1,0,1,1,0
941,849.5523033,849.5437063,849.56,472.3111161,466.4363286,475.3843738,374,250,118,530.9287606,1266.561396,1335.031151,,,280,1,0,1,1,0
